id;date;store;rating;criterion;status
1810;5/11/2014;Магазин 3;9;Да;Завершено
1811;5/11/2014;Магазин 3;9;Да;Завершено
1812;5/11/2014;Магазин 3;;;Отказ
1813;5/11/2014;Магазин 3;;;Отказ
1814;5/11/2014;Магазин 3;;;Отказ
1815;5/11/2014;Магазин 3;10;Да;Завершено
1816;5/11/2014;Магазин 3;;;Отказ
1817;5/11/2014;Магазин 3;9;Да;Завершено
1818;5/11/2014;Магазин 3;;;Отказ
1819;5/11/2014;Магазин 3;9;Да;Завершено
1820;5/5/2014;Магазин 1;9;Да;Завершено
1821;5/11/2014;Магазин 3;8;З/О;Завершено
1822;5/11/2014;Магазин 3;9;Да;Завершено
1823;5/11/2014;Магазин 3;10;Да;Завершено
1824;5/11/2014;Магазин 3;;;Отказ
1825;5/11/2014;Магазин 3;;;Отказ
1826;5/5/2014;Магазин 4;10;Да;Завершено
1827;5/5/2014;Магазин 4;;;Отказ
1828;5/5/2014;Магазин 4;;;Отказ
1829;5/5/2014;Магазин 4;9;Да;Завершено
1830;5/5/2014;Магазин 4;;;Отказ
1831;5/5/2014;Магазин 4;;;Отказ
1832;5/5/2014;Магазин 4;10;Да;Завершено
1833;5/5/2014;Магазин 4;9;Да;Завершено
1834;5/5/2014;Магазин 4;;;Отказ
1835;5/5/2014;Магазин 4;10;Да;Завершено
1836;5/5/2014;Магазин 4;9;Да;Завершено
1837;5/5/2014;Магазин 4;;;Отказ
1838;5/5/2014;Магазин 4;;;Отказ
1839;5/5/2014;Магазин 4;10;Да;Завершено
1840;5/5/2014;Магазин 4;;;Отказ
1841;5/5/2014;Магазин 4;;;Отказ
1842;5/5/2014;Магазин 4;;;Отказ
1843;5/5/2014;Магазин 4;9;Да;Завершено
1844;5/5/2014;Магазин 4;;;Отказ
1845;5/5/2014;Магазин 4;;;Отказ
1846;5/5/2014;Магазин 4;;;Отказ
1847;5/13/2014;Магазин 4;10;Да;Завершено
1848;5/5/2014;Магазин 4;9;Да;Завершено
1849;5/5/2014;Магазин 4;10;Да;Завершено
1850;5/5/2014;Магазин 4;З/О;Да;Завершено
1851;5/5/2014;Магазин 4;10;Да;Завершено
1852;5/5/2014;Магазин 4;;;Отказ
1853;5/5/2014;Магазин 4;9;Да;Завершено
1854;5/5/2014;Магазин 4;10;Да;Завершено
1855;5/5/2014;Магазин 4;З/О;Да;Завершено
1856;5/5/2014;Магазин 4;5;З/О;Завершено
1857;5/5/2014;Магазин 4;6;Да;Завершено
1858;5/5/2014;Магазин 4;;;Отказ
1859;5/5/2014;Магазин 4;10;Да;Завершено
1860;5/5/2014;Магазин 4;;;Отказ
1861;5/11/2014;Магазин 3;;;Отказ
1862;5/5/2014;Магазин 4;;;Отказ
1863;5/11/2014;Магазин 3;;;Отказ
1864;5/5/2014;Магазин 4;9;Да;Завершено
1865;5/11/2014;Магазин 3;;;Отказ
1866;5/5/2014;Магазин 4;10;Да;Завершено
1867;5/11/2014;Магазин 3;10;Да;Завершено
1868;5/5/2014;Магазин 4;;;Отказ
1869;5/5/2014;Магазин 4;;;Отказ
1870;5/11/2014;Магазин 3;7;Да;Завершено
1871;5/5/2014;Магазин 4;;;Отказ
1872;5/5/2014;Магазин 4;;;Отказ
1873;5/5/2014;Магазин 4;З/О;Да;Завершено
1874;5/5/2014;Магазин 4;9;Да;Завершено
1875;5/5/2014;Магазин 4;;;Отказ
1876;5/5/2014;Магазин 4;;;Отказ
1877;5/5/2014;Магазин 4;;;Отказ
1878;5/5/2014;Магазин 4;5;Да;Завершено
1879;5/5/2014;Магазин 4;;;Отказ
1880;5/5/2014;Магазин 4;;;Отказ
1881;5/5/2014;Магазин 4;9;Да;Завершено
1882;5/5/2014;Магазин 4;5;Да;Завершено
1883;5/5/2014;Магазин 4;;;Отказ
1884;5/5/2014;Магазин 4;;;Отказ
1885;5/5/2014;Магазин 1;;;Отказ
1886;5/5/2014;Магазин 1;;;Отказ
1887;5/5/2014;Магазин 1;8;Нет;Завершено
1888;5/5/2014;Магазин 1;;;Отказ
1889;5/13/2014;Магазин 2;6;Да;Завершено
1890;5/5/2014;Магазин 1;З/О;З/О;Завершено
1891;5/5/2014;Магазин 1;;;Отказ
1892;5/5/2014;Магазин 1;;;Отказ
1893;5/5/2014;Магазин 3;;;Отказ
1894;5/5/2014;Магазин 1;;;Отказ
1895;5/5/2014;Магазин 1;;;Отказ
1896;5/5/2014;Магазин 3;;;Отказ
1897;5/5/2014;Магазин 3;;;Отказ
1898;5/5/2014;Магазин 3;10;Да;Завершено
1899;5/5/2014;Магазин 1;;;Отказ
1900;5/5/2014;Магазин 3;8;Да;Завершено
1901;5/5/2014;Магазин 1;9;Да;Завершено
1902;5/5/2014;Магазин 1;7;Да;Завершено
1903;5/5/2014;Магазин 1;10;Да;Завершено
1904;5/5/2014;Магазин 3;;;Отказ
1905;5/5/2014;Магазин 3;10;Да;Завершено
1906;5/5/2014;Магазин 1;;;Отказ
1907;5/5/2014;Магазин 3;;;Отказ
1908;5/13/2014;Магазин 2;10;Да;Завершено
1909;5/5/2014;Магазин 1;10;Да;Завершено
1910;5/5/2014;Магазин 3;;;Отказ
1911;5/13/2014;Магазин 4;;;Отказ
1912;5/13/2014;Магазин 2;;;Отказ
1913;5/13/2014;Магазин 2;9;Да;Завершено
1914;5/13/2014;Магазин 4;;;Отказ
1915;5/13/2014;Магазин 2;2;Да;Завершено
1916;5/5/2014;Магазин 3;9;Да;Завершено
1917;5/13/2014;Магазин 2;2;Да;Завершено
1918;5/5/2014;Магазин 1;9;Да;Завершено
1919;5/5/2014;Магазин 3;;;Отказ
1920;5/5/2014;Магазин 1;;;Отказ
1921;5/5/2014;Магазин 1;10;Да;Завершено
1922;5/5/2014;Магазин 3;10;Да;Завершено
1923;5/5/2014;Магазин 3;7;Да;Завершено
1924;5/5/2014;Магазин 3;10;З/О;Завершено
1925;5/13/2014;Магазин 2;;;Отказ
1926;5/5/2014;Магазин 3;10;Да;Завершено
1927;5/5/2014;Магазин 3;З/О;Да;Завершено
1928;5/13/2014;Магазин 2;10;Да;Завершено
1929;5/5/2014;Магазин 1;10;Да;Завершено
1930;5/13/2014;Магазин 2;6;Да;Завершено
1931;5/13/2014;Магазин 2;10;Да;Завершено
1932;5/5/2014;Магазин 3;10;Да;Завершено
1933;5/5/2014;Магазин 3;9;Да;Завершено
1934;5/5/2014;Магазин 1;8;Нет;Завершено
1935;5/13/2014;Магазин 2;9;Да;Завершено
1936;5/13/2014;Магазин 2;10;Да;Завершено
1937;5/13/2014;Магазин 4;;;Отказ
1938;5/13/2014;Магазин 4;9;Да;Завершено
1939;5/5/2014;Магазин 3;10;Да;Завершено
1940;5/5/2014;Магазин 3;;;Отказ
1941;5/5/2014;Магазин 3;9;Да;Завершено
1942;5/5/2014;Магазин 3;10;Да;Завершено
1943;5/13/2014;Магазин 2;9;Да;Завершено
1944;5/13/2014;Магазин 4;;;Отказ
1945;5/13/2014;Магазин 4;10;Да;Завершено
1946;5/13/2014;Магазин 4;10;Да;Завершено
1947;5/13/2014;Магазин 4;5;Да;Завершено
1948;5/13/2014;Магазин 2;;;Отказ
1949;5/5/2014;Магазин 3;7;Да;Завершено
1950;5/13/2014;Магазин 4;2;Да;Завершено
1951;5/13/2014;Магазин 4;9;Да;Завершено
1952;5/13/2014;Магазин 2;;;Отказ
1953;5/13/2014;Магазин 2;10;Да;Завершено
1954;5/13/2014;Магазин 2;2;Нет;Завершено
1955;5/13/2014;Магазин 4;;;Отказ
1956;5/13/2014;Магазин 2;;;Отказ
1957;5/5/2014;Магазин 3;9;Да;Завершено
1958;5/13/2014;Магазин 2;10;Да;Завершено
1959;5/13/2014;Магазин 4;9;Да;Завершено
1960;5/13/2014;Магазин 2;5;Да;Завершено
1961;5/13/2014;Магазин 2;;;Отказ
1962;5/13/2014;Магазин 2;10;Да;Завершено
1963;5/13/2014;Магазин 2;9;Да;Завершено
1964;5/5/2014;Магазин 3;10;З/О;Завершено
1965;5/13/2014;Магазин 4;;;Отказ
1966;5/5/2014;Магазин 3;10;Да;Завершено
1967;5/5/2014;Магазин 3;З/О;З/О;Завершено
1968;5/5/2014;Магазин 3;10;Да;Завершено
1969;5/13/2014;Магазин 2;5;Нет;Завершено
1970;5/13/2014;Магазин 4;;;Отказ
1971;5/13/2014;Магазин 2;;;Отказ
1972;5/13/2014;Магазин 4;5;Да;Завершено
1973;5/13/2014;Магазин 2;;;Отказ
1974;5/13/2014;Магазин 2;9;Да;Завершено
1975;5/13/2014;Магазин 4;;;Отказ
1976;5/5/2014;Магазин 3;;;Отказ
1977;5/5/2014;Магазин 3;7;З/О;Завершено
1978;5/5/2014;Магазин 3;;;Отказ
1979;5/5/2014;Магазин 3;;;Отказ
1980;5/13/2014;Магазин 2;;;Отказ
1981;5/5/2014;Магазин 3;;;Отказ
1982;5/13/2014;Магазин 2;;;Отказ
1983;5/13/2014;Магазин 4;6;Да;Завершено
1984;5/5/2014;Магазин 3;;;Отказ
1985;5/13/2014;Магазин 2;;;Отказ
1986;5/5/2014;Магазин 3;;;Отказ
1987;5/5/2014;Магазин 3;10;Да;Завершено
1988;5/13/2014;Магазин 2;;;Отказ
1989;5/5/2014;Магазин 3;10;Да;Завершено
1990;5/13/2014;Магазин 2;;;Отказ
1991;5/13/2014;Магазин 2;;;Отказ
1992;5/5/2014;Магазин 3;;;Отказ
1993;5/5/2014;Магазин 3;;;Отказ
1994;5/5/2014;Магазин 3;10;Да;Завершено
1995;5/5/2014;Магазин 3;10;Да;Завершено
1996;5/13/2014;Магазин 2;;;Отказ
1997;5/5/2014;Магазин 3;9;Да;Завершено
1998;5/13/2014;Магазин 2;;;Отказ
1999;5/13/2014;Магазин 4;2;Нет;Завершено
2000;5/13/2014;Магазин 4;9;Да;Завершено
2001;5/13/2014;Магазин 4;;;Отказ
2002;5/13/2014;Магазин 4;9;Да;Завершено
2003;5/13/2014;Магазин 4;;;Отказ
2004;5/13/2014;Магазин 4;;;Отказ
2005;5/13/2014;Магазин 4;;;Отказ
2006;5/13/2014;Магазин 4;10;Да;Завершено
2007;5/13/2014;Магазин 4;9;Да;Завершено
2008;5/13/2014;Магазин 4;;;Отказ
2009;5/13/2014;Магазин 4;9;Да;Завершено
2010;5/13/2014;Магазин 4;8;Нет;Завершено
2011;5/13/2014;Магазин 4;9;Да;Завершено
2012;5/13/2014;Магазин 4;10;Да;Завершено
2013;5/13/2014;Магазин 4;;;Отказ
2014;5/13/2014;Магазин 4;;;Отказ
2015;5/13/2014;Магазин 4;9;Да;Завершено
2016;5/13/2014;Магазин 4;;;Отказ
2017;5/13/2014;Магазин 4;;;Отказ
2018;5/13/2014;Магазин 4;10;Да;Завершено
2019;5/13/2014;Магазин 4;9;Да;Завершено
2020;5/13/2014;Магазин 4;10;Нет;Завершено
2021;5/13/2014;Магазин 4;;;Отказ
2022;5/13/2014;Магазин 4;8;Да;Завершено
2023;5/13/2014;Магазин 4;10;Да;Завершено
2024;5/13/2014;Магазин 4;7;Да;Завершено
2025;5/13/2014;Магазин 4;10;Да;Завершено
2026;5/13/2014;Магазин 4;;;Отказ
2027;5/13/2014;Магазин 4;9;Да;Завершено
2028;5/13/2014;Магазин 4;8;Да;Завершено
2029;5/13/2014;Магазин 4;10;Да;Завершено
2030;5/13/2014;Магазин 4;;;Отказ
2031;5/13/2014;Магазин 4;;;Отказ
2032;5/13/2014;Магазин 4;;;Отказ
2033;5/13/2014;Магазин 4;;;Отказ
2034;5/13/2014;Магазин 4;10;Да;Завершено
2035;5/13/2014;Магазин 4;9;Да;Завершено
2036;5/13/2014;Магазин 4;10;Да;Завершено
2037;5/13/2014;Магазин 4;;;Отказ
2038;5/13/2014;Магазин 1;9;Да;Завершено
2039;5/13/2014;Магазин 4;10;Да;Завершено
2040;5/13/2014;Магазин 4;9;Да;Завершено
2041;5/13/2014;Магазин 4;10;Да;Завершено
2042;5/14/2014;Магазин 2;;;Отказ
2043;5/14/2014;Магазин 4;9;Да;Завершено
2044;5/14/2014;Магазин 2;9;Да;Завершено
2045;5/13/2014;Магазин 1;9;Да;Завершено
2046;5/14/2014;Магазин 1;;;Отказ
2047;5/13/2014;Магазин 1;10;Да;Завершено
2048;5/13/2014;Магазин 1;9;Да;Завершено
2049;5/13/2014;Магазин 1;10;Да;Завершено
2050;5/13/2014;Магазин 3;;;Отказ
2051;5/13/2014;Магазин 1;10;Да;Завершено
2052;5/13/2014;Магазин 1;1;Да;Завершено
2053;5/13/2014;Магазин 1;10;Да;Завершено
2054;5/13/2014;Магазин 1;;;Отказ
2055;5/14/2014;Магазин 1;;;Отказ
2056;5/14/2014;Магазин 2;9;Да;Завершено
2057;5/13/2014;Магазин 1;9;Да;Завершено
2058;5/13/2014;Магазин 1;7;Да;Завершено
2059;5/13/2014;Магазин 1;9;Да;Завершено
2060;5/13/2014;Магазин 1;10;Да;Завершено
2061;5/13/2014;Магазин 1;9;Да;Завершено
2062;5/13/2014;Магазин 1;9;Да;Завершено
2063;5/13/2014;Магазин 1;;;Отказ
2064;5/13/2014;Магазин 1;;;Отказ
2065;5/14/2014;Магазин 2;9;Да;Завершено
2066;5/13/2014;Магазин 1;;;Отказ
2067;5/13/2014;Магазин 1;10;Да;Завершено
2068;5/13/2014;Магазин 3;;;Отказ
2069;5/13/2014;Магазин 1;;;Отказ
2070;5/13/2014;Магазин 1;10;Да;Завершено
2071;5/13/2014;Магазин 3;;;Отказ
2072;5/13/2014;Магазин 1;9;Да;Завершено
2073;5/13/2014;Магазин 3;10;Да;Завершено
2074;5/14/2014;Магазин 2;;;Отказ
2075;5/13/2014;Магазин 3;;;Отказ
2076;5/13/2014;Магазин 3;;;Отказ
2077;5/13/2014;Магазин 3;;;Отказ
2078;5/14/2014;Магазин 2;10;Да;Завершено
2079;5/13/2014;Магазин 3;;;Отказ
2080;5/13/2014;Магазин 1;10;Да;Завершено
2081;5/14/2014;Магазин 4;10;Да;Завершено
2082;5/14/2014;Магазин 2;;;Отказ
2083;5/13/2014;Магазин 3;9;Да;Завершено
2084;5/14/2014;Магазин 1;9;Да;Завершено
2085;5/14/2014;Магазин 2;10;Да;Завершено
2086;5/13/2014;Магазин 1;;;Отказ
2087;5/13/2014;Магазин 3;9;Да;Завершено
2088;5/14/2014;Магазин 2;9;Да;Завершено
2089;5/14/2014;Магазин 4;10;Да;Завершено
2090;5/13/2014;Магазин 3;1;Нет;Завершено
2091;5/13/2014;Магазин 3;9;Да;Завершено
2092;5/13/2014;Магазин 3;10;Да;Завершено
2093;5/13/2014;Магазин 3;7;Да;Завершено
2094;5/13/2014;Магазин 3;10;Да;Завершено
2095;5/16/2014;Магазин 2;;;Отказ
2096;5/13/2014;Магазин 3;9;Да;Завершено
2097;5/13/2014;Магазин 3;9;Да;Завершено
2098;5/14/2014;Магазин 2;9;Да;Завершено
2099;5/14/2014;Магазин 2;;;Отказ
2100;5/14/2014;Магазин 2;9;Да;Завершено
2101;5/13/2014;Магазин 3;;;Отказ
2102;5/14/2014;Магазин 2;;;Отказ
2103;5/14/2014;Магазин 2;З/О;Да;Завершено
2104;5/14/2014;Магазин 1;9;Да;Завершено
2105;5/14/2014;Магазин 2;;;Отказ
2106;5/14/2014;Магазин 2;9;Да;Завершено
2107;5/14/2014;Магазин 2;;;Отказ
2108;5/14/2014;Магазин 4;9;Да;Завершено
2109;5/13/2014;Магазин 3;9;Да;Завершено
2110;5/14/2014;Магазин 2;6;Нет;Завершено
2111;5/14/2014;Магазин 2;;;Отказ
2112;5/13/2014;Магазин 3;;;Отказ
2113;5/14/2014;Магазин 1;9;Да;Завершено
2114;5/13/2014;Магазин 3;;;Отказ
2115;5/13/2014;Магазин 3;9;Да;Завершено
2116;5/14/2014;Магазин 2;;;Отказ
2117;5/14/2014;Магазин 2;;;Отказ
2118;5/13/2014;Магазин 3;;;Отказ
2119;5/14/2014;Магазин 2;;;Отказ
2120;5/13/2014;Магазин 3;9;Да;Завершено
2121;5/14/2014;Магазин 2;4;Да;Завершено
2122;5/14/2014;Магазин 2;;;Отказ
2123;5/14/2014;Магазин 2;9;Да;Завершено
2124;5/13/2014;Магазин 3;10;Да;Завершено
